"transit_timestamp","station_complex","borough","payment_method","fare_class_category","ridership","transfers","Georeference"
"09/01/2025 07:00:00 PM","South Ferry (1)/Whitehall St (R,W)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","9","0","POINT (-74.013664 40.70207)"
"09/01/2025 07:00:00 PM","South Ferry (1)/Whitehall St (R,W)","Manhattan","omny","OMNY - Seniors & Disability","29","7","POINT (-74.013664 40.70207)"
"09/01/2025 07:00:00 PM","18 Av (D)","Brooklyn","omny","OMNY - Full Fare","35","3","POINT (-74.00174 40.607952)"
"09/01/2025 07:00:00 PM","Bay Pkwy (D)","Brooklyn","metrocard","Metrocard - Seniors & Disability","2","0","POINT (-73.99373 40.601875)"
"09/01/2025 07:00:00 PM","25 Av (D)","Brooklyn","metrocard","Metrocard - Other","2","0","POINT (-73.98683 40.597706)"
"09/01/2025 07:00:00 PM","25 Av (D)","Brooklyn","omny","OMNY - Seniors & Disability","9","4","POINT (-73.98683 40.597706)"
"09/01/2025 07:00:00 PM","8 Av (N)","Brooklyn","omny","OMNY - Seniors & Disability","36","2","POINT (-74.01172 40.635063)"
"09/01/2025 07:00:00 PM","Kings Hwy (N)","Brooklyn","omny","OMNY - Full Fare","58","6","POINT (-73.980354 40.603924)"
"09/01/2025 07:00:00 PM","Avenue U (N)","Brooklyn","omny","OMNY - Other","1","1","POINT (-73.97913 40.597473)"
"09/01/2025 07:00:00 PM","86 St (N)","Brooklyn","metrocard","Metrocard - Other","1","1","POINT (-73.97823 40.59272)"
"09/01/2025 07:00:00 PM","86 St (N)","Brooklyn","omny","OMNY - Fair Fare","3","0","POINT (-73.97823 40.59272)"
"09/01/2025 07:00:00 PM","86 St (N)","Brooklyn","omny","OMNY - Seniors & Disability","2","0","POINT (-73.97823 40.59272)"
"09/01/2025 07:00:00 PM","5 Av/59 St (N,R,W)","Manhattan","omny","OMNY - Seniors & Disability","14","0","POINT (-73.97335 40.764812)"
"09/01/2025 07:00:00 PM","111 St (J)","Queens","metrocard","Metrocard - Full Fare","2","0","POINT (-73.83634 40.69742)"
"09/01/2025 07:00:00 PM","111 St (J)","Queens","omny","OMNY - Full Fare","16","5","POINT (-73.83634 40.69742)"
"09/01/2025 07:00:00 PM","104 St (J,Z)","Queens","metrocard","Metrocard - Unlimited 7-Day","1","0","POINT (-73.84433 40.69518)"
"09/01/2025 07:00:00 PM","104 St (J,Z)","Queens","omny","OMNY - Seniors & Disability","3","0","POINT (-73.84433 40.69518)"
"09/01/2025 07:00:00 PM","85 St-Forest Pkwy (J)","Queens","metrocard","Metrocard - Fair Fare","2","0","POINT (-73.86001 40.692436)"
"09/01/2025 07:00:00 PM","Norwood Av (J,Z)","Brooklyn","omny","OMNY - Fair Fare","4","0","POINT (-73.880035 40.68141)"
"09/01/2025 07:00:00 PM","Cleveland St (J)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","0","POINT (-73.884636 40.679947)"
"09/01/2025 07:00:00 PM","Cleveland St (J)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","5","0","POINT (-73.884636 40.679947)"
"09/01/2025 07:00:00 PM","Van Siclen Av (J,Z)","Brooklyn","metrocard","Metrocard - Full Fare","9","0","POINT (-73.891685 40.678024)"
"09/01/2025 07:00:00 PM","Gates Av (J,Z)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","2","0","POINT (-73.92227 40.68963)"
"09/01/2025 07:00:00 PM","Kosciuszko St (J)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","4","0","POINT (-73.92882 40.69334)"
"09/01/2025 07:00:00 PM","Myrtle Av (M,J,Z)","Brooklyn","metrocard","Metrocard - Other","2","0","POINT (-73.93565 40.69721)"
"09/01/2025 07:00:00 PM","Myrtle Av (M,J,Z)","Brooklyn","omny","OMNY - Full Fare","205","4","POINT (-73.93565 40.69721)"
"09/01/2025 07:00:00 PM","Astoria-Ditmars Blvd (N,W)","Queens","omny","OMNY - Other","7","0","POINT (-73.91203 40.775036)"
"09/01/2025 07:00:00 PM","Hewes St (M,J)","Brooklyn","omny","OMNY - Seniors & Disability","3","0","POINT (-73.95343 40.70687)"
"09/01/2025 07:00:00 PM","Marcy Av (M,J,Z)","Brooklyn","omny","OMNY - Full Fare","276","7","POINT (-73.957756 40.70836)"
"09/01/2025 07:00:00 PM","Broad St (J,Z)","Manhattan","omny","OMNY - Seniors & Disability","3","0","POINT (-74.011055 40.706474)"
"09/01/2025 07:00:00 PM","Middle Village-Metropolitan Av (M)","Queens","metrocard","Metrocard - Full Fare","2","0","POINT (-73.8896 40.711395)"
"09/01/2025 07:00:00 PM","Fresh Pond Rd (M)","Queens","omny","OMNY - Seniors & Disability","2","0","POINT (-73.895874 40.706184)"
"09/01/2025 07:00:00 PM","Seneca Av (M)","Queens","metrocard","Metrocard - Unlimited 7-Day","3","0","POINT (-73.90774 40.702763)"
"09/01/2025 07:00:00 PM","Knickerbocker Av (M)","Brooklyn","metrocard","Metrocard - Full Fare","2","0","POINT (-73.91971 40.698666)"
"09/01/2025 07:00:00 PM","Jefferson St (L)","Brooklyn","metrocard","Metrocard - Full Fare","5","1","POINT (-73.92291 40.706608)"
"09/01/2025 07:00:00 PM","Jefferson St (L)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","6","0","POINT (-73.92291 40.706608)"
"09/01/2025 07:00:00 PM","DeKalb Av (L)","Brooklyn","omny","OMNY - Seniors & Disability","3","0","POINT (-73.91843 40.70381)"
"09/01/2025 07:00:00 PM","Wilson Av (L)","Brooklyn","omny","OMNY - Fair Fare","2","0","POINT (-73.904045 40.688763)"
"09/01/2025 07:00:00 PM","Wilson Av (L)","Brooklyn","omny","OMNY - Full Fare","82","0","POINT (-73.904045 40.688763)"
"09/01/2025 07:00:00 PM","Bushwick Av-Aberdeen St (L)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.90525 40.68283)"
"09/01/2025 07:00:00 PM","Livonia Av (L)","Brooklyn","metrocard","Metrocard - Other","1","0","POINT (-73.90057 40.66404)"
"09/01/2025 07:00:00 PM","23 St (R,W)","Manhattan","metrocard","Metrocard - Full Fare","18","2","POINT (-73.98934 40.741302)"
"09/01/2025 07:00:00 PM","Park Pl (S)","Brooklyn","metrocard","Metrocard - Full Fare","1","0","POINT (-73.95763 40.67477)"
"09/01/2025 07:00:00 PM","Dyckman St (A)","Manhattan","metrocard","Metrocard - Fair Fare","3","0","POINT (-73.92727 40.86549)"
"09/01/2025 07:00:00 PM","Dyckman St (A)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","8","0","POINT (-73.92727 40.86549)"
"09/01/2025 07:00:00 PM","190 St (A)","Manhattan","metrocard","Metrocard - Full Fare","2","0","POINT (-73.93418 40.85902)"
"09/01/2025 07:00:00 PM","190 St (A)","Manhattan","omny","OMNY - Seniors & Disability","7","0","POINT (-73.93418 40.85902)"
"09/01/2025 07:00:00 PM","181 St (A)","Manhattan","metrocard","Metrocard - Other","6","0","POINT (-73.937965 40.851696)"
"09/01/2025 07:00:00 PM","181 St (A)","Manhattan","omny","OMNY - Seniors & Disability","12","0","POINT (-73.937965 40.851696)"
"09/01/2025 07:00:00 PM","175 St (A)","Manhattan","metrocard","Metrocard - Other","2","0","POINT (-73.939705 40.84739)"
"09/01/2025 07:00:00 PM","175 St (A)","Manhattan","omny","OMNY - Other","3","0","POINT (-73.939705 40.84739)"
"09/01/2025 07:00:00 PM","163 St-Amsterdam Av (C)","Manhattan","metrocard","Metrocard - Full Fare","3","1","POINT (-73.939896 40.836014)"
"09/01/2025 07:00:00 PM","163 St-Amsterdam Av (C)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","3","0","POINT (-73.939896 40.836014)"
"09/01/2025 07:00:00 PM","155 St (C)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","2","0","POINT (-73.94151 40.830517)"
"09/01/2025 07:00:00 PM","135 St (C,B)","Manhattan","metrocard","Metrocard - Full Fare","2","1","POINT (-73.94765 40.817894)"
"09/01/2025 07:00:00 PM","135 St (C,B)","Manhattan","omny","OMNY - Fair Fare","5","0","POINT (-73.94765 40.817894)"
"09/01/2025 07:00:00 PM","116 St (C,B)","Manhattan","metrocard","Metrocard - Seniors & Disability","1","0","POINT (-73.95488 40.805084)"
"09/01/2025 07:00:00 PM","Cathedral Pkwy (110 St) (C,B)","Manhattan","metrocard","Metrocard - Full Fare","4","0","POINT (-73.95816 40.800602)"
"09/01/2025 07:00:00 PM","Cathedral Pkwy (110 St) (C,B)","Manhattan","omny","OMNY - Seniors & Disability","7","1","POINT (-73.95816 40.800602)"
"09/01/2025 07:00:00 PM","103 St (C,B)","Manhattan","metrocard","Metrocard - Other","2","0","POINT (-73.96146 40.796093)"
"09/01/2025 07:00:00 PM","96 St (C,B)","Manhattan","metrocard","Metrocard - Other","2","0","POINT (-73.9647 40.79164)"
"09/01/2025 07:00:00 PM","8 St-NYU (R,W)","Manhattan","omny","OMNY - Fair Fare","10","0","POINT (-73.99263 40.730328)"
"09/01/2025 07:00:00 PM","72 St (C,B)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","11","0","POINT (-73.97641 40.775593)"
"09/01/2025 07:00:00 PM","34 St-Penn Station (A,C,E)","Manhattan","omny","OMNY - Seniors & Disability","68","4","POINT (-73.99339 40.75229)"
"09/01/2025 07:00:00 PM","23 St (C,E)","Manhattan","metrocard","Metrocard - Fair Fare","4","0","POINT (-73.99804 40.745907)"
"09/01/2025 07:00:00 PM","Canal St (A,C,E)","Manhattan","omny","OMNY - Seniors & Disability","12","0","POINT (-74.005226 40.720825)"
"09/01/2025 07:00:00 PM","Hoyt-Schermerhorn Sts (A,C,G)","Brooklyn","omny","OMNY - Seniors & Disability","4","1","POINT (-73.985 40.688484)"
"09/01/2025 07:00:00 PM","Lafayette Av (C)","Brooklyn","metrocard","Metrocard - Full Fare","4","0","POINT (-73.973946 40.68611)"
"09/01/2025 07:00:00 PM","Lafayette Av (C)","Brooklyn","omny","OMNY - Fair Fare","2","0","POINT (-73.973946 40.68611)"
"09/01/2025 07:00:00 PM","Clinton-Washington Avs (C)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","0","POINT (-73.965836 40.68326)"
"09/01/2025 07:00:00 PM","Clinton-Washington Avs (C)","Brooklyn","omny","OMNY - Other","1","0","POINT (-73.965836 40.68326)"
"09/01/2025 07:00:00 PM","Nostrand Av (A,C)","Brooklyn","omny","OMNY - Full Fare","428","3","POINT (-73.950424 40.68044)"
"09/01/2025 07:00:00 PM","Kingston-Throop Avs (C)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","2","0","POINT (-73.94086 40.67992)"
"09/01/2025 07:00:00 PM","Kingston-Throop Avs (C)","Brooklyn","omny","OMNY - Full Fare","113","3","POINT (-73.94086 40.67992)"
"09/01/2025 07:00:00 PM","Liberty Av (C)","Brooklyn","omny","OMNY - Fair Fare","1","0","POINT (-73.896545 40.67454)"
"09/01/2025 07:00:00 PM","Shepherd Av (C)","Brooklyn","omny","OMNY - Fair Fare","1","0","POINT (-73.88075 40.67413)"
"09/01/2025 07:00:00 PM","Grant Av (A)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.86505 40.677044)"
"09/01/2025 07:00:00 PM","Rockaway Blvd (A)","Queens","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.84386 40.680428)"
"09/01/2025 07:00:00 PM","Ozone Park-Lefferts Blvd (A)","Queens","metrocard","Metrocard - Unlimited 7-Day","1","0","POINT (-73.8258 40.68595)"
"09/01/2025 07:00:00 PM","Aqueduct Racetrack (A)","Queens","omny","OMNY - Fair Fare","1","0","POINT (-73.83592 40.672096)"
"09/01/2025 07:00:00 PM","Aqueduct Racetrack (A)","Queens","omny","OMNY - Seniors & Disability","17","0","POINT (-73.83592 40.672096)"
"09/01/2025 07:00:00 PM","Beach 90 St (A,S)","Queens","omny","OMNY - Full Fare","113","0","POINT (-73.813644 40.588036)"
"09/01/2025 07:00:00 PM","Beach 105 St (A,S)","Queens","omny","OMNY - Seniors & Disability","1","0","POINT (-73.82756 40.58321)"
"09/01/2025 07:00:00 PM","Rockaway Park-Beach 116 St (A,S)","Queens","omny","OMNY - Full Fare","43","12","POINT (-73.835594 40.580902)"
"09/01/2025 07:00:00 PM","Beach 67 St (A)","Queens","metrocard","Metrocard - Unlimited 30-Day","1","0","POINT (-73.79692 40.590927)"
"09/01/2025 07:00:00 PM","Beach 60 St (A)","Queens","metrocard","Metrocard - Unlimited 7-Day","2","0","POINT (-73.78852 40.592373)"
"09/01/2025 07:00:00 PM","Beach 36 St (A)","Queens","omny","OMNY - Fair Fare","1","0","POINT (-73.76817 40.595398)"
"09/01/2025 07:00:00 PM","Far Rockaway-Mott Av (A)","Queens","metrocard","Metrocard - Other","15","0","POINT (-73.7554 40.603996)"
"09/01/2025 07:00:00 PM","Far Rockaway-Mott Av (A)","Queens","omny","OMNY - Fair Fare","4","1","POINT (-73.7554 40.603996)"
"09/01/2025 07:00:00 PM","Bedford Park Blvd (B,D)","Bronx","omny","OMNY - Seniors & Disability","5","0","POINT (-73.88714 40.873245)"
"09/01/2025 07:00:00 PM","Kingsbridge Rd (B,D)","Bronx","metrocard","Metrocard - Unlimited 30-Day","1","0","POINT (-73.89351 40.866978)"
"09/01/2025 07:00:00 PM","Fordham Rd (B,D)","Bronx","metrocard","Metrocard - Other","2","0","POINT (-73.89775 40.861298)"
"09/01/2025 07:00:00 PM","Fordham Rd (B,D)","Bronx","metrocard","Metrocard - Unlimited 30-Day","2","0","POINT (-73.89775 40.861298)"
"09/01/2025 07:00:00 PM","182-183 Sts (B,D)","Bronx","metrocard","Metrocard - Full Fare","2","0","POINT (-73.90074 40.856094)"
"09/01/2025 07:00:00 PM","Tremont Av (B,D)","Bronx","metrocard","Metrocard - Unlimited 30-Day","6","0","POINT (-73.90523 40.85041)"
"09/01/2025 07:00:00 PM","167 St (B,D)","Bronx","metrocard","Metrocard - Unlimited 7-Day","4","0","POINT (-73.91844 40.83377)"
"09/01/2025 07:00:00 PM","21 St-Queensbridge (F)","Queens","metrocard","Metrocard - Full Fare","5","1","POINT (-73.94283 40.754204)"
"09/01/2025 07:00:00 PM","21 St-Queensbridge (F)","Queens","metrocard","Metrocard - Other","6","1","POINT (-73.94283 40.754204)"
"09/01/2025 07:00:00 PM","21 St-Queensbridge (F)","Queens","metrocard","Metrocard - Unlimited 7-Day","18","0","POINT (-73.94283 40.754204)"
"09/01/2025 07:00:00 PM","57 St (F)","Manhattan","omny","OMNY - Other","5","0","POINT (-73.97745 40.763973)"
"09/01/2025 07:00:00 PM","47-50 Sts-Rockefeller Ctr (B,D,F,M)","Manhattan","metrocard","Metrocard - Other","13","0","POINT (-73.98133 40.758663)"
"09/01/2025 07:00:00 PM","23 St (F,M)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","38","0","POINT (-73.99282 40.742878)"
"09/01/2025 07:00:00 PM","23 St (F,M)","Manhattan","omny","OMNY - Full Fare","362","5","POINT (-73.99282 40.742878)"
"09/01/2025 07:00:00 PM","Grand St (B,D)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","66","0","POINT (-73.99375 40.718266)"
"09/01/2025 07:00:00 PM","York St (F)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","8","0","POINT (-73.98675 40.701397)"
"09/01/2025 07:00:00 PM","Bergen St (F,G)","Brooklyn","metrocard","Metrocard - Full Fare","3","0","POINT (-73.99086 40.686146)"
"09/01/2025 07:00:00 PM","Carroll St (F,G)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","5","0","POINT (-73.99505 40.6803)"
"09/01/2025 07:00:00 PM","Smith-9 Sts (F,G)","Brooklyn","omny","OMNY - Fair Fare","3","2","POINT (-73.99596 40.67358)"
"09/01/2025 07:00:00 PM","Smith-9 Sts (F,G)","Brooklyn","omny","OMNY - Other","3","0","POINT (-73.99596 40.67358)"
"09/01/2025 07:00:00 PM","7 Av (F,G)","Brooklyn","omny","OMNY - Other","1","0","POINT (-73.98031 40.66627)"
"09/01/2025 07:00:00 PM","15 St-Prospect Park (F,G)","Brooklyn","metrocard","Metrocard - Other","1","0","POINT (-73.97949 40.660366)"
"09/01/2025 07:00:00 PM","Avenue N (F)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.9742 40.61514)"
"09/01/2025 07:00:00 PM","Kings Hwy (F)","Brooklyn","omny","OMNY - Fair Fare","2","0","POINT (-73.97236 40.603218)"
"09/01/2025 07:00:00 PM","Kings Hwy (F)","Brooklyn","omny","OMNY - Full Fare","22","2","POINT (-73.97236 40.603218)"
"09/01/2025 07:00:00 PM","Avenue U (F)","Brooklyn","metrocard","Metrocard - Fair Fare","1","1","POINT (-73.97336 40.59606)"
"09/01/2025 07:00:00 PM","Neptune Av (F)","Brooklyn","omny","OMNY - Fair Fare","3","0","POINT (-73.97457 40.581013)"
"09/01/2025 07:00:00 PM","Jamaica-179 St (F)","Queens","metrocard","Metrocard - Full Fare","12","8","POINT (-73.78381 40.712646)"
"09/01/2025 07:00:00 PM","169 St (F)","Queens","omny","OMNY - Seniors & Disability","8","2","POINT (-73.7936 40.71047)"
"09/01/2025 07:00:00 PM","Parsons Blvd (F)","Queens","metrocard","Metrocard - Unlimited 7-Day","7","0","POINT (-73.80333 40.707565)"
"09/01/2025 07:00:00 PM","Parsons Blvd (F)","Queens","omny","OMNY - Seniors & Disability","1","0","POINT (-73.80333 40.707565)"
"09/01/2025 07:00:00 PM","Briarwood (E,F)","Queens","omny","OMNY - Fair Fare","1","0","POINT (-73.82057 40.70918)"
"09/01/2025 07:00:00 PM","Briarwood (E,F)","Queens","omny","OMNY - Seniors & Disability","6","0","POINT (-73.82057 40.70918)"
"09/01/2025 07:00:00 PM","Kew Gardens-Union Tpke (E,F)","Queens","omny","OMNY - Other","2","1","POINT (-73.83101 40.71444)"
"09/01/2025 07:00:00 PM","DeKalb Av (B,Q,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","26","0","POINT (-73.98183 40.690636)"
"09/01/2025 07:00:00 PM","Woodhaven Blvd (M,R)","Queens","metrocard","Metrocard - Fair Fare","8","0","POINT (-73.86923 40.733105)"
"09/01/2025 07:00:00 PM","Woodhaven Blvd (M,R)","Queens","omny","OMNY - Other","8","1","POINT (-73.86923 40.733105)"
"09/01/2025 07:00:00 PM","Grand Av-Newtown (M,R)","Queens","metrocard","Metrocard - Other","2","0","POINT (-73.87722 40.737015)"
"09/01/2025 07:00:00 PM","Grand Av-Newtown (M,R)","Queens","metrocard","Metrocard - Seniors & Disability","3","1","POINT (-73.87722 40.737015)"
"09/01/2025 07:00:00 PM","65 St (M,R)","Queens","metrocard","Metrocard - Full Fare","1","0","POINT (-73.89845 40.74967)"
"09/01/2025 07:00:00 PM","65 St (M,R)","Queens","omny","OMNY - Full Fare","35","0","POINT (-73.89845 40.74967)"
"09/01/2025 07:00:00 PM","46 St (M,R)","Queens","metrocard","Metrocard - Unlimited 7-Day","3","0","POINT (-73.91333 40.756313)"
"09/01/2025 07:00:00 PM","Steinway St (M,R)","Queens","metrocard","Metrocard - Unlimited 30-Day","11","0","POINT (-73.92074 40.756878)"
"09/01/2025 07:00:00 PM","Queens Plaza (E,M,R)","Queens","omny","OMNY - Fair Fare","7","1","POINT (-73.93724 40.748974)"
"09/01/2025 07:00:00 PM","7 Av (E,B,D)","Manhattan","omny","OMNY - Other","1","0","POINT (-73.981636 40.762863)"
"09/01/2025 07:00:00 PM","Jamaica Center-Parsons/Archer (E,J,Z)","Queens","metrocard","Metrocard - Fair Fare","8","3","POINT (-73.80111 40.70215)"
"09/01/2025 07:00:00 PM","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","Queens","metrocard","Metrocard - Other","16","0","POINT (-73.80797 40.700485)"
"09/01/2025 07:00:00 PM","Jamaica-Van Wyck (E)","Queens","metrocard","Metrocard - Unlimited 30-Day","2","0","POINT (-73.81686 40.702564)"
"09/01/2025 07:00:00 PM","Jamaica-Van Wyck (E)","Queens","omny","OMNY - Fair Fare","3","0","POINT (-73.81686 40.702564)"
"09/01/2025 07:00:00 PM","21 St (G)","Queens","metrocard","Metrocard - Full Fare","1","0","POINT (-73.94972 40.744064)"
"09/01/2025 07:00:00 PM","Nassau Av (G)","Brooklyn","omny","OMNY - Full Fare","217","0","POINT (-73.95128 40.724636)"
"09/01/2025 07:00:00 PM","Broadway (G)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","7","0","POINT (-73.95031 40.706093)"
"09/01/2025 07:00:00 PM","Flushing Av (G)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","5","0","POINT (-73.95023 40.70038)"
"09/01/2025 07:00:00 PM","Bedford-Nostrand Avs (G)","Brooklyn","metrocard","Metrocard - Full Fare","1","0","POINT (-73.95352 40.68963)"
"09/01/2025 07:00:00 PM","Bedford-Nostrand Avs (G)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","6","0","POINT (-73.95352 40.68963)"
"09/01/2025 07:00:00 PM","Bedford-Nostrand Avs (G)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","2","0","POINT (-73.95352 40.68963)"
"09/01/2025 07:00:00 PM","Bedford-Nostrand Avs (G)","Brooklyn","omny","OMNY - Fair Fare","4","0","POINT (-73.95352 40.68963)"
"09/01/2025 07:00:00 PM","Classon Av (G)","Brooklyn","metrocard","Metrocard - Other","2","0","POINT (-73.96007 40.688873)"
"09/01/2025 07:00:00 PM","Van Cortlandt Park-242 St (1)","Bronx","omny","OMNY - Seniors & Disability","3","0","POINT (-73.89858 40.889248)"
"09/01/2025 07:00:00 PM","231 St (1)","Bronx","metrocard","Metrocard - Fair Fare","1","1","POINT (-73.90483 40.878857)"
"09/01/2025 07:00:00 PM","Marble Hill-225 St (1)","Manhattan","metrocard","Metrocard - Full Fare","2","0","POINT (-73.90983 40.87456)"
"09/01/2025 07:00:00 PM","215 St (1)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","1","0","POINT (-73.915276 40.869446)"
"09/01/2025 07:00:00 PM","215 St (1)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","2","0","POINT (-73.915276 40.869446)"
"09/01/2025 07:00:00 PM","Dyckman St (1)","Manhattan","omny","OMNY - Full Fare","2","0","POINT (-73.92554 40.86053)"
"09/01/2025 07:00:00 PM","Prospect Av (R)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.992874 40.665413)"
"09/01/2025 07:00:00 PM","Prospect Av (R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","5","0","POINT (-73.992874 40.665413)"
"09/01/2025 07:00:00 PM","125 St (1)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","3","0","POINT (-73.958374 40.815582)"
"09/01/2025 07:00:00 PM","125 St (1)","Manhattan","omny","OMNY - Fair Fare","9","0","POINT (-73.958374 40.815582)"
"09/01/2025 07:00:00 PM","Cathedral Pkwy (110 St) (1)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","4","0","POINT (-73.96685 40.803967)"
"09/01/2025 07:00:00 PM","25 St (R)","Brooklyn","omny","OMNY - Other","2","0","POINT (-73.99809 40.660397)"
"09/01/2025 07:00:00 PM","96 St (1,2,3)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","29","0","POINT (-73.97232 40.79392)"
"09/01/2025 07:00:00 PM","50 St (1)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","11","0","POINT (-73.98385 40.761726)"
"09/01/2025 07:00:00 PM","23 St (1)","Manhattan","metrocard","Metrocard - Seniors & Disability","1","1","POINT (-73.99566 40.74408)"
"09/01/2025 07:00:00 PM","18 St (1)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","6","0","POINT (-73.99787 40.74104)"
